ID;lookupID;Name;Set;Type;Quantity;Raw Price;PSA 10 Price;Raw Total
1967;pokemon-scarlet-&-violet/houndoom-34;Houndoom;[English] Scarlet & Violet;Normal;1;0.85;17.2;0.85
3685;pokemon-scarlet-&-violet/houndour-33;Houndour;[English] Scarlet & Violet;Normal;1;0.87;27.46;0.87
2233;pokemon-scarlet-&-violet/houndour-reverse-holo-33;Houndour;[English] Scarlet & Violet;Reverse Holo;1;1.05;28.35;1.05
1800;pokemon-scarlet-&-violet/houndstone-holo-106;Houndstone;[English] Scarlet & Violet;Holo;2;0.96;11.4;1.92
3360;pokemon-scarlet-&-violet/hypno-83;Hypno;[English] Scarlet & Violet;Normal;4;1.05;28.06;4.2
1025;pokemon-scarlet-&-violet/indeedee-holo-153;Indeedee;[English] Scarlet & Violet;Holo;2;0.74;18.2;1.48
218;pokemon-scarlet-&-violet/jacq-175;Jacq;[English] Scarlet & Violet;Normal;2;1.08;28.42;2.16
4;pokemon-scarlet-&-violet/judge-176;Judge;[English] Scarlet & Violet;Normal;2;0.66;26.9;1.32
1725;pokemon-scarlet-&-violet/katy-177;Katy;[English] Scarlet & Violet;Normal;2;0.74;26.92;1.48
1433;pokemon-scarlet-&-violet/kilowattrel-79;Kilowattrel;[English] Scarlet & Violet;Normal;2;0.79;27.14;1.58
200;pokemon-scarlet-&-violet/kingambit-holo-134;Kingambit;[English] Scarlet & Violet;Holo;2;0.95;28.0;1.9
3478;pokemon-scarlet-&-violet/klawf-holo-122;Klawf;[English] Scarlet & Violet;Holo;2;1.14;10.0;2.28
2666;pokemon-scarlet-&-violet/klefki-holo-96;Klefki;[English] Scarlet & Violet;Holo;3;1.07;34.4;3.21
1175;pokemon-scarlet-&-violet/koraidon-124;Koraidon;[English] Scarlet & Violet;Normal;1;1.61;19.99;1.61
3560;pokemon-scarlet-&-violet/koraidon-ex-prize-pack-125;Koraidon Ex [Prize Pack];[English] Scarlet & Violet;Normal;1;3.83;63.99;3.83
1902;pokemon-scarlet-&-violet/krookodile-117;Krookodile;[English] Scarlet & Violet;Normal;2;0.79;27.18;1.58
582;pokemon-scarlet-&-violet/lechonk-154;Lechonk;[English] Scarlet & Violet;Normal;3;1.08;33.69;3.24
1237;pokemon-scarlet-&-violet/lechonk-156;Lechonk;[English] Scarlet & Violet;Normal;2;1.3;29.14;2.6
747;pokemon-scarlet-&-violet/lechonk-pokemon-center-155;Lechonk [Pokemon Center];[English] Scarlet & Violet;Normal;3;9.74;111.99;29.22
528;pokemon-scarlet-&-violet/lucario-114;Lucario;[English] Scarlet & Violet;Normal;1;1.34;28.38;1.34
3168;pokemon-scarlet-&-violet/mabosstiff-137;Mabosstiff;[English] Scarlet & Violet;Normal;2;0.82;27.27;1.64
932;pokemon-scarlet-&-violet/magikarp-44;Magikarp;[English] Scarlet & Violet;Normal;2;1.38;28.76;2.76
3050;pokemon-scarlet-&-violet/magnemite-63;Magnemite;[English] Scarlet & Violet;Normal;2;0.87;27.46;1.74
3028;pokemon-scarlet-&-violet/magneton-64;Magneton;[English] Scarlet & Violet;Normal;3;0.79;27.14;2.37
2861;pokemon-scarlet-&-violet/magnezone-ex-65;Magnezone ex;[English] Scarlet & Violet;Normal;1;1.23;21.94;1.23
861;pokemon-scarlet-&-violet/mankey-107;Mankey;[English] Scarlet & Violet;Normal;4;0.99;27.94;3.96
196;pokemon-scarlet-&-violet/mareep-66;Mareep;[English] Scarlet & Violet;Normal;1;0.97;27.84;0.97
798;pokemon-scarlet-&-violet/maschiff-135;Maschiff;[English] Scarlet & Violet;Normal;1;0.79;27.14;0.79
2761;pokemon-scarlet-&-violet/maschiff-136;Maschiff;[English] Scarlet & Violet;Normal;4;0.85;27.37;3.4
1479;pokemon-scarlet-&-violet/maushold-161;Maushold;[English] Scarlet & Violet;Normal;3;0.81;27.21;2.43
1631;pokemon-scarlet-&-violet/medicham-111;Medicham;[English] Scarlet & Violet;Normal;6;0.88;27.5;5.28
425;pokemon-scarlet-&-violet/meditite-110;Meditite;[English] Scarlet & Violet;Normal;1;0.79;27.14;0.79
2276;pokemon-scarlet-&-violet/meowscarada-cosmos-holo-15;Meowscarada [Cosmos Holo];[English] Scarlet & Violet;Holo;2;1.71;29.62;3.42
3531;pokemon-scarlet-&-violet/mesagoza-178;Mesagoza;[English] Scarlet & Violet;Normal;1;0.92;27.66;0.92
268;pokemon-scarlet-&-violet/miraidon-80;Miraidon;[English] Scarlet & Violet;Normal;1;2.16;25.99;2.16
1863;pokemon-scarlet-&-violet/miriam-179;Miriam;[English] Scarlet & Violet;Normal;1;1.15;25.6;1.15
2923;pokemon-scarlet-&-violet/miriam-reverse-holo-179;Miriam;[English] Scarlet & Violet;Reverse Holo;1;1.08;27.99;1.08
2220;pokemon-scarlet-&-violet/muk-127;Muk;[English] Scarlet & Violet;Normal;4;0.79;27.14;3.16
1349;pokemon-scarlet-&-violet/nemona-180;Nemona;[English] Scarlet & Violet;Normal;2;0.94;27.74;1.88
291;pokemon-scarlet-&-violet/nest-ball-181;Nest Ball;[English] Scarlet & Violet;Normal;2;1.22;28.61;2.44
1392;pokemon-scarlet-&-violet/oinkologne-157;Oinkologne;[English] Scarlet & Violet;Normal;1;1.02;28.03;1.02
3499;pokemon-scarlet-&-violet/pachirisu-68;Pachirisu;[English] Scarlet & Violet;Normal;3;0.97;10.46;2.91
1512;pokemon-scarlet-&-violet/pal-pad-182;Pal Pad;[English] Scarlet & Violet;Normal;3;1.18;28.57;3.54
997;pokemon-scarlet-&-violet/pawmi-73;Pawmi;[English] Scarlet & Violet;Normal;2;1.16;29.14;2.32
2698;pokemon-scarlet-&-violet/pawmi-74;Pawmi;[English] Scarlet & Violet;Normal;3;0.91;27.62;2.73
1408;pokemon-scarlet-&-violet/pawmo-75;Pawmo;[English] Scarlet & Violet;Normal;2;0.91;27.53;1.82
595;pokemon-scarlet-&-violet/pawmo-reverse-holo-75;Pawmo;[English] Scarlet & Violet;Reverse Holo;1;1.03;28.1;1.03
1547;pokemon-scarlet-&-violet/pawmot-76;Pawmot;[English] Scarlet & Violet;Normal;2;1.46;29.82;2.92
1980;pokemon-scarlet-&-violet/pawniard-132;Pawniard;[English] Scarlet & Violet;Normal;7;0.8;27.18;5.6
3533;pokemon-scarlet-&-violet/pawniard-reverse-holo-132;Pawniard;[English] Scarlet & Violet;Reverse Holo;1;1.27;29.05;1.27
1763;pokemon-scarlet-&-violet/penny-183;Penny;[English] Scarlet & Violet;Normal;4;1.0;12.0;4.0
502;pokemon-scarlet-&-violet/picnic-basket-184;Picnic Basket;[English] Scarlet & Violet;Normal;3;1.03;28.1;3.09
739;pokemon-scarlet-&-violet/pineco-1;Pineco;[English] Scarlet & Violet;Normal;2;0.8;27.18;1.6
2690;pokemon-scarlet-&-violet/poke-ball-185;Poke Ball;[English] Scarlet & Violet;Normal;3;0.79;27.14;2.37
2442;pokemon-scarlet-&-violet/poke-ball-reverse-holo-185;Poke Ball;[English] Scarlet & Violet;Reverse Holo;1;0.97;12.0;0.97
1422;pokemon-scarlet-&-violet/pokegear-30-186;Pokegear 3.0;[English] Scarlet & Violet;Normal;1;1.62;30.42;1.62
6;pokemon-scarlet-&-violet/potion-188;Potion;[English] Scarlet & Violet;Normal;3;1.09;28.32;3.27
2679;pokemon-scarlet-&-violet/primeape-108;Primeape;[English] Scarlet & Violet;Normal;4;0.94;27.71;3.76
544;pokemon-scarlet-&-violet/professor's-research-professor-turo-190;Professor's Research: Professor Turo;[English] Scarlet & Violet;Normal;1;1.03;0.0;1.03
762;pokemon-scarlet-&-violet/quaquaval-holo-54;Quaquaval;[English] Scarlet & Violet;Holo;4;1.1;28.38;4.4
3373;pokemon-scarlet-&-violet/quaxly-52;Quaxly;[English] Scarlet & Violet;Normal;3;0.79;12.57;2.37
935;pokemon-scarlet-&-violet/quaxly-holo-52;Quaxly;[English] Scarlet & Violet;Holo;2;1.86;29.25;3.72
3131;pokemon-scarlet-&-violet/quaxwell-53;Quaxwell;[English] Scarlet & Violet;Normal;4;0.85;27.37;3.4
1673;pokemon-scarlet-&-violet/riolu-112;Riolu;[English] Scarlet & Violet;Normal;2;0.79;23.96;1.58
3403;pokemon-scarlet-&-violet/riolu-reverse-holo-113;Riolu;[English] Scarlet & Violet;Reverse Holo;1;1.37;30.1;1.37
1319;pokemon-scarlet-&-violet/rocky-helmet-193;Rocky Helmet;[English] Scarlet & Violet;Normal;1;0.8;27.18;0.8
912;pokemon-scarlet-&-violet/rotom-69;Rotom;[English] Scarlet & Violet;Normal;3;0.79;27.94;2.37
2694;pokemon-scarlet-&-violet/rotom-reverse-holo-69;Rotom;[English] Scarlet & Violet;Reverse Holo;1;1.25;28.95;1.25
99;pokemon-scarlet-&-violet/sandaconda-120;Sandaconda;[English] Scarlet & Violet;Normal;3;0.79;27.14;2.37
2922;pokemon-scarlet-&-violet/sandile-115;Sandile;[English] Scarlet & Violet;Normal;2;0.95;27.14;1.9
3235;pokemon-scarlet-&-violet/scatterbug-8;Scatterbug;[English] Scarlet & Violet;Normal;1;0.94;27.78;0.94
2759;pokemon-scarlet-&-violet/scovillain-29;Scovillain;[English] Scarlet & Violet;Normal;2;0.79;27.14;1.58
2124;pokemon-scarlet-&-violet/shroomish-3;Shroomish;[English] Scarlet & Violet;Normal;3;0.79;27.14;2.37
564;pokemon-scarlet-&-violet/shuppet-87;Shuppet;[English] Scarlet & Violet;Normal;3;0.86;27.43;2.58
426;pokemon-scarlet-&-violet/silicobra-119;Silicobra;[English] Scarlet & Violet;Normal;1;0.92;27.65;0.92
2604;pokemon-scarlet-&-violet/skeledirge-38;Skeledirge;[English] Scarlet & Violet;Normal;1;1.59;20.2;1.59
26;pokemon-scarlet-&-violet/skiddo-11;Skiddo;[English] Scarlet & Violet;Normal;1;0.94;27.3;0.94
238;pokemon-scarlet-&-violet/slowbro-play-43;Slowbro [Play];[English] Scarlet & Violet;Normal;2;3.99;0.0;7.98
853;pokemon-scarlet-&-violet/slowpoke-42;Slowpoke;[English] Scarlet & Violet;Normal;4;0.88;27.5;3.52
925;pokemon-scarlet-&-violet/smoliv-20;Smoliv;[English] Scarlet & Violet;Normal;1;0.95;27.85;0.95
3173;pokemon-scarlet-&-violet/spewpa-9;Spewpa;[English] Scarlet & Violet;Normal;1;0.79;27.14;0.79
433;pokemon-scarlet-&-violet/spidops-ex-19;Spidops ex;[English] Scarlet & Violet;Normal;1;1.05;20.0;1.05
1904;pokemon-scarlet-&-violet/spiritomb-129;Spiritomb;[English] Scarlet & Violet;Normal;2;1.1;28.82;2.2
2777;pokemon-scarlet-&-violet/sprigatito-13;Sprigatito;[English] Scarlet & Violet;Normal;2;0.8;21.59;1.6
1987;pokemon-scarlet-&-violet/staraptor-150;Staraptor;[English] Scarlet & Violet;Normal;2;1.47;29.84;2.94
2189;pokemon-scarlet-&-violet/staravia-149;Staravia;[English] Scarlet & Violet;Normal;2;0.79;27.14;1.58
3345;pokemon-scarlet-&-violet/starly-148;Starly;[English] Scarlet & Violet;Normal;2;0.99;28.03;1.98
1548;pokemon-scarlet-&-violet/stonjourner-121;Stonjourner;[English] Scarlet & Violet;Normal;3;0.79;27.14;2.37
15;pokemon-scarlet-&-violet/switch-194;Switch;[English] Scarlet & Violet;Normal;3;0.98;27.87;2.94
1278;pokemon-scarlet-&-violet/tandemaus-160;Tandemaus;[English] Scarlet & Violet;Normal;2;0.97;27.85;1.94
992;pokemon-scarlet-&-violet/tandemaus-reverse-holo-159;Tandemaus;[English] Scarlet & Violet;Reverse Holo;1;1.22;29.21;1.22
2762;pokemon-scarlet-&-violet/tarountula-17;Tarountula;[English] Scarlet & Violet;Normal;2;0.92;27.66;1.84
953;pokemon-scarlet-&-violet/tarountula-18;Tarountula;[English] Scarlet & Violet;Normal;1;0.8;27.18;0.8
2568;pokemon-scarlet-&-violet/tatsugiri-62;Tatsugiri;[English] Scarlet & Violet;Normal;4;1.07;28.26;4.28
12;pokemon-scarlet-&-violet/toedscool-25;Toedscool;[English] Scarlet & Violet;Normal;3;1.0;28.01;3.0
210;pokemon-scarlet-&-violet/toedscruel-26;Toedscruel;[English] Scarlet & Violet;Normal;6;0.79;27.14;4.74
282;pokemon-scarlet-&-violet/torkoal-35;Torkoal;[English] Scarlet & Violet;Normal;2;1.26;27.37;2.52
1302;pokemon-scarlet-&-violet/toxel-71;Toxel;[English] Scarlet & Violet;Normal;2;0.79;27.14;1.58
643;pokemon-scarlet-&-violet/toxicroak-ex-131;Toxicroak ex;[English] Scarlet & Violet;Normal;1;1.35;49.3;1.35
1373;pokemon-scarlet-&-violet/toxtricity-72;Toxtricity;[English] Scarlet & Violet;Normal;4;0.9;27.56;3.6
72;pokemon-scarlet-&-violet/tropius-7;Tropius;[English] Scarlet & Violet;Normal;4;0.79;27.14;3.16
647;pokemon-scarlet-&-violet/ultra-ball-196;Ultra Ball;[English] Scarlet & Violet;Normal;1;0.79;27.14;0.79
2901;pokemon-scarlet-&-violet/ultra-ball-reverse-holo-196;Ultra Ball;[English] Scarlet & Violet;Reverse Holo;1;1.36;29.4;1.36
833;pokemon-scarlet-&-violet/vitality-band-197;Vitality Band;[English] Scarlet & Violet;Normal;5;0.98;27.91;4.9
3036;pokemon-scarlet-&-violet/vivillon-10;Vivillon;[English] Scarlet & Violet;Normal;2;1.15;28.03;2.3
573;pokemon-scarlet-&-violet/wattrel-78;Wattrel;[English] Scarlet & Violet;Normal;5;1.11;28.35;5.55
156;pokemon-scarlet-&-violet/wattrel-reverse-holo-78;Wattrel;[English] Scarlet & Violet;Reverse Holo;1;1.04;28.13;1.04
21;pokemon-scarlet-&-violet/wiglett-55;Wiglett;[English] Scarlet & Violet;Normal;2;0.8;27.14;1.6
3018;pokemon-scarlet-&-violet/wiglett-56;Wiglett;[English] Scarlet & Violet;Normal;4;0.79;27.14;3.16
320;pokemon-scarlet-&-violet/wugtrio-57;Wugtrio;[English] Scarlet & Violet;Normal;4;0.94;27.71;3.76
2520;pokemon-scarlet-&-violet/youngster-198;Youngster;[English] Scarlet & Violet;Normal;1;0.98;27.97;0.98
403;pokemon-scarlet-&-violet/zangoose-146;Zangoose;[English] Scarlet & Violet;Normal;4;0.79;27.14;3.16
563;pokemon-scarlet-&-violet/zangoose-147;Zangoose;[English] Scarlet & Violet;Normal;1;0.79;27.14;0.79
2832;pokemon-scarlet-violet-151/charmander-cosmos-holo-4;Charmander [Cosmos Holo];[English] Scarlet & Violet 151;Holo;1;0.0;0.0;0.0
668;pokemon-scarlet-violet-151/charmeleon-cosmos-holo-5;Charmeleon [Cosmos Holo];[English] Scarlet & Violet 151;Holo;1;3.9;80.53;3.9
2843;pokemon-scarlet-violet-energy/basic-psychic-energy-5;Basic Psychic Energy;[English] Scarlet & Violet Energy;Normal;1;0.0;0.0;0.0
75;pokemon-shining-fates/indeedee-56;Indeedee;[English] Shining Fates;Normal;1;1.47;19.1;1.47
904;pokemon-shining-fates/professor's-research-60;Professor's Research;[English] Shining Fates;Normal;2;1.17;13.6;2.34
124;pokemon-shining-fates/professor's-research-prize-pack-60;Professor's Research [Prize Pack];[English] Shining Fates;Normal;1;5.71;0.0;5.71
1681;pokemon-silver-tempest/anorith-reverse-holo-95;Anorith;[English] Silver Tempest;Reverse Holo;1;1.17;28.55;1.17
2137;pokemon-silver-tempest/armaldo-96;Armaldo;[English] Silver Tempest;Normal;1;1.24;27.96;1.24
2372;pokemon-silver-tempest/baltoy-93;Baltoy;[English] Silver Tempest;Normal;2;0.91;27.9;1.82
3094;pokemon-silver-tempest/beheeyem-80;Beheeyem;[English] Silver Tempest;Normal;1;1.24;28.89;1.24
1176;pokemon-silver-tempest/beldum-117;Beldum;[English] Silver Tempest;Normal;2;1.1;28.3;2.2
1618;pokemon-silver-tempest/braixen-reverse-holo-26;Braixen;[English] Silver Tempest;Reverse Holo;1;1.11;0.0;1.11
2269;pokemon-silver-tempest/candice-152;Candice;[English] Silver Tempest;Normal;1;0.83;27.96;0.83
1921;pokemon-silver-tempest/capturing-aroma-153;Capturing Aroma;[English] Silver Tempest;Normal;1;1.21;28.7;1.21
3323;pokemon-silver-tempest/capturing-aroma-reverse-holo-153;Capturing Aroma;[English] Silver Tempest;Reverse Holo;1;1.16;28.52;1.16
283;pokemon-silver-tempest/chimecho-74;Chimecho;[English] Silver Tempest;Normal;1;0.79;27.09;0.79
312;pokemon-silver-tempest/dedenne-85;Dedenne;[English] Silver Tempest;Normal;2;0.81;27.39;1.62
2477;pokemon-silver-tempest/dewpider-47;Dewpider;[English] Silver Tempest;Normal;1;1.03;0.0;1.03
541;pokemon-silver-tempest/dragonair-130;Dragonair;[English] Silver Tempest;Normal;1;1.03;40.0;1.03
157;pokemon-silver-tempest/drowzee-60;Drowzee;[English] Silver Tempest;Normal;1;0.79;27.09;0.79
3249;pokemon-silver-tempest/elgyem-79;Elgyem;[English] Silver Tempest;Normal;1;0.9;27.52;0.9
1344;pokemon-silver-tempest/emolga-54;Emolga;[English] Silver Tempest;Normal;1;0.95;27.71;0.95
3158;pokemon-silver-tempest/ferrothorn-122;Ferrothorn;[English] Silver Tempest;Normal;1;0.79;0.0;0.79
3618;pokemon-silver-tempest/foongus-11;Foongus;[English] Silver Tempest;Normal;1;0.94;0.0;0.94
791;pokemon-silver-tempest/gardevoir-69;Gardevoir;[English] Silver Tempest;Normal;1;1.12;28.3;1.12
1089;pokemon-silver-tempest/glalie-42;Glalie;[English] Silver Tempest;Normal;1;0.86;27.37;0.86
2460;pokemon-silver-tempest/jynx-62;Jynx;[English] Silver Tempest;Normal;1;1.12;55.99;1.12
1056;pokemon-silver-tempest/lopunny-145;Lopunny;[English] Silver Tempest;Normal;1;1.06;28.14;1.06
574;pokemon-silver-tempest/mareanie-114;Mareanie;[English] Silver Tempest;Normal;2;0.61;26.37;1.22
2438;pokemon-silver-tempest/metagross-119;Metagross;[English] Silver Tempest;Normal;1;1.13;36.0;1.13
3725;pokemon-silver-tempest/metang-118;Metang;[English] Silver Tempest;Normal;1;0.79;27.08;0.79
222;pokemon-silver-tempest/murkrow-106;Murkrow;[English] Silver Tempest;Normal;2;0.99;27.93;1.98
560;pokemon-silver-tempest/palossand-reverse-holo-100;Palossand;[English] Silver Tempest;Reverse Holo;1;1.06;28.11;1.06
635;pokemon-silver-tempest/passimian-tg08;Passimian #TG08;[English] Silver Tempest;Normal;1;1.29;31.44;1.29
2899;pokemon-silver-tempest/phanpy-91;Phanpy;[English] Silver Tempest;Normal;1;0.86;27.37;0.86
452;pokemon-silver-tempest/primordial-altar-161;Primordial Altar;[English] Silver Tempest;Normal;1;0.98;27.8;0.98
277;pokemon-silver-tempest/professor-laventon-162;Professor Laventon;[English] Silver Tempest;Normal;1;0.79;27.08;0.79
2580;pokemon-silver-tempest/raichu-50;Raichu;[English] Silver Tempest;Normal;1;1.42;28.49;1.42
852;pokemon-silver-tempest/sandile-111;Sandile;[English] Silver Tempest;Normal;3;0.79;27.09;2.37
3125;pokemon-silver-tempest/sandygast-99;Sandygast;[English] Silver Tempest;Normal;1;1.06;0.0;1.06
2533;pokemon-silver-tempest/serena-164;Serena;[English] Silver Tempest;Normal;1;1.26;28.93;1.26
3715;pokemon-silver-tempest/snorunt-41;Snorunt;[English] Silver Tempest;Normal;1;0.9;27.83;0.9
1465;pokemon-silver-tempest/sunflora-reverse-holo-6;Sunflora;[English] Silver Tempest;Reverse Holo;1;1.11;28.33;1.11
1592;pokemon-silver-tempest/sunkern-5;Sunkern;[English] Silver Tempest;Normal;1;0.86;27.14;0.86
1307;pokemon-silver-tempest/swirlix-83;Swirlix;[English] Silver Tempest;Normal;1;1.1;28.27;1.1
654;pokemon-silver-tempest/togedemaru-127;Togedemaru;[English] Silver Tempest;Normal;2;0.79;27.09;1.58
1044;pokemon-silver-tempest/torracat-31;Torracat;[English] Silver Tempest;Normal;1;0.9;51.2;0.9
1647;pokemon-silver-tempest/toxicroak-110;Toxicroak;[English] Silver Tempest;Normal;1;0.74;26.9;0.74
3636;pokemon-silver-tempest/ursaluna-v-102;Ursaluna V;[English] Silver Tempest;Normal;1;0.92;11.78;0.92
2842;pokemon-silver-tempest/victini-23;Victini;[English] Silver Tempest;Normal;1;1.16;28.64;1.16
3759;pokemon-silver-tempest/zeraora-reverse-holo-56;Zeraora;[English] Silver Tempest;Reverse Holo;1;1.35;40.0;1.35
158;pokemon-silver-tempest/zubat-103;Zubat;[English] Silver Tempest;Normal;1;1.1;28.33;1.1
1656;pokemon-stellar-crown/antique-root-fossil-reverse-holo-130;Antique Root Fossil;[English] Stellar Crown;Reverse Holo;1;2.08;33.26;2.08
13;pokemon-stellar-crown/bombirdier-97;Bombirdier;[English] Stellar Crown;Normal;1;0.82;27.82;0.82
1825;pokemon-stellar-crown/briar-132;Briar;[English] Stellar Crown;Normal;1;3.33;27.82;3.33
3128;pokemon-stellar-crown/briar-reverse-holo-132;Briar;[English] Stellar Crown;Reverse Holo;1;1.06;48.0;1.06
293;pokemon-stellar-crown/carnivine-7;Carnivine;[English] Stellar Crown;Normal;1;0.79;0.0;0.79
205;pokemon-stellar-crown/celebi-4;Celebi;[English] Stellar Crown;Normal;2;0.95;28.25;1.9
1841;pokemon-stellar-crown/charcadet-29;Charcadet;[English] Stellar Crown;Normal;1;1.01;28.5;1.01
349;pokemon-stellar-crown/chewtle-reverse-holo-43;Chewtle;[English] Stellar Crown;Reverse Holo;1;1.19;18.38;1.19
1821;pokemon-stellar-crown/chinchou-48;Chinchou;[English] Stellar Crown;Normal;1;0.79;0.0;0.79
3069;pokemon-stellar-crown/cinderace-ex-28;Cinderace ex;[English] Stellar Crown;Normal;1;1.52;22.29;1.52
628;pokemon-stellar-crown/cradily-6;Cradily;[English] Stellar Crown;Normal;1;0.88;27.89;0.88
2824;pokemon-stellar-crown/cyclizar-127;Cyclizar;[English] Stellar Crown;Normal;1;0.7;0.0;0.7
1621;pokemon-stellar-crown/drednaw-44;Drednaw;[English] Stellar Crown;Normal;1;0.73;28.74;0.73
2474;pokemon-stellar-crown/duraludon-reverse-holo-106;Duraludon;[English] Stellar Crown;Reverse Holo;1;1.02;23.18;1.02
1750;pokemon-stellar-crown/eevee-reverse-holo-113;Eevee;[English] Stellar Crown;Reverse Holo;1;1.18;45.98;1.18
1446;pokemon-stellar-crown/electabuzz-46;Electabuzz;[English] Stellar Crown;Normal;1;0.87;27.9;0.87
661;pokemon-stellar-crown/electivire-47;Electivire;[English] Stellar Crown;Normal;1;0.79;27.53;0.79
2668;pokemon-stellar-crown/falinks-88;Falinks;[English] Stellar Crown;Normal;1;1.06;28.74;1.06
160;pokemon-stellar-crown/fan-rotom-118;Fan Rotom;[English] Stellar Crown;Normal;2;0.97;28.28;1.94
928;pokemon-stellar-crown/fidough-66;Fidough;[English] Stellar Crown;Normal;1;0.95;28.38;0.95
3083;pokemon-stellar-crown/fletchling-121;Fletchling;[English] Stellar Crown;Normal;1;0.88;27.92;0.88
1418;pokemon-stellar-crown/fletchling-reverse-holo-121;Fletchling;[English] Stellar Crown;Reverse Holo;1;1.14;29.06;1.14
418;pokemon-stellar-crown/garganacl-ex-89;Garganacl ex;[English] Stellar Crown;Normal;1;1.5;14.14;1.5
1052;pokemon-stellar-crown/glameow-reverse-holo-116;Glameow;[English] Stellar Crown;Reverse Holo;1;1.25;29.56;1.25
3477;pokemon-stellar-crown/koraidon-90;Koraidon;[English] Stellar Crown;Normal;1;0.85;27.78;0.85
14;pokemon-stellar-crown/lanturn-49;Lanturn;[English] Stellar Crown;Normal;1;1.02;28.56;1.02
839;pokemon-stellar-crown/lanturn-reverse-holo-49;Lanturn;[English] Stellar Crown;Reverse Holo;1;0.95;26.38;0.95
814;pokemon-stellar-crown/lechonk-126;Lechonk;[English] Stellar Crown;Normal;1;0.87;27.89;0.87
885;pokemon-stellar-crown/ledian-reverse-holo-3;Ledian;[English] Stellar Crown;Reverse Holo;1;1.23;29.5;1.23
40;pokemon-stellar-crown/ledyba-2;Ledyba;[English] Stellar Crown;Normal;1;0.95;28.25;0.95
1212;pokemon-stellar-crown/lileep-145;Lileep;[English] Stellar Crown;Normal;1;3.99;35.34;3.99
3294;pokemon-stellar-crown/lokix-16;Lokix;[English] Stellar Crown;Normal;2;1.03;28.57;2.06
1021;pokemon-stellar-crown/lokix-reverse-holo-16;Lokix;[English] Stellar Crown;Reverse Holo;1;1.2;29.06;1.2
2637;pokemon-stellar-crown/medicham-79;Medicham;[English] Stellar Crown;Normal;1;1.04;28.64;1.04
522;pokemon-stellar-crown/mienfoo-83;Mienfoo;[English] Stellar Crown;Normal;1;0.95;0.0;0.95
3635;pokemon-stellar-crown/mienfoo-reverse-holo-83;Mienfoo;[English] Stellar Crown;Reverse Holo;1;1.14;28.78;1.14
901;pokemon-stellar-crown/mienshao-84;Mienshao;[English] Stellar Crown;Normal;1;0.98;28.39;0.98
53;pokemon-stellar-crown/mow-rotom-8;Mow Rotom;[English] Stellar Crown;Normal;2;0.79;27.53;1.58
2688;pokemon-stellar-crown/noctowl-115;Noctowl;[English] Stellar Crown;Normal;1;1.1;15.79;1.1
695;pokemon-stellar-crown/occa-berry-140;Occa Berry;[English] Stellar Crown;Normal;1;0.78;27.54;0.78
707;pokemon-stellar-crown/pangoro-93;Pangoro;[English] Stellar Crown;Normal;1;1.03;28.6;1.03
1370;pokemon-stellar-crown/pansear-21;Pansear;[English] Stellar Crown;Normal;1;0.87;27.89;0.87
2258;pokemon-stellar-crown/pawmi-56;Pawmi;[English] Stellar Crown;Normal;1;0.79;27.53;0.79
2255;pokemon-stellar-crown/payapa-berry-141;Payapa Berry;[English] Stellar Crown;Normal;1;0.94;28.38;0.94
1264;pokemon-stellar-crown/purugly-117;Purugly;[English] Stellar Crown;Normal;1;0.9;28.0;0.9
2847;pokemon-stellar-crown/raboot-27;Raboot;[English] Stellar Crown;Normal;1;1.41;30.28;1.41
1677;pokemon-stellar-crown/raging-bolt-111;Raging Bolt;[English] Stellar Crown;Normal;1;0.9;38.52;0.9
3583;pokemon-stellar-crown/rhyhorn-74;Rhyhorn;[English] Stellar Crown;Normal;1;0.98;0.0;0.98
2194;pokemon-stellar-crown/slowking-58;Slowking;[English] Stellar Crown;Normal;1;0.89;28.6;0.89
2750;pokemon-stellar-crown/swalot-92;Swalot;[English] Stellar Crown;Normal;1;0.86;28.35;0.86
266;pokemon-stellar-crown/togedemaru-54;Togedemaru;[English] Stellar Crown;Normal;2;1.02;28.57;2.04
773;pokemon-stellar-crown/tornadus-120;Tornadus;[English] Stellar Crown;Normal;2;1.43;30.39;2.86
3322;pokemon-stellar-crown/veluza-45;Veluza;[English] Stellar Crown;Normal;2;0.83;27.71;1.66
3264;pokemon-stellar-crown/vikavolt-reverse-holo-53;Vikavolt;[English] Stellar Crown;Reverse Holo;1;1.02;23.98;1.02
2789;pokemon-stellar-crown/yamask-62;Yamask;[English] Stellar Crown;Normal;1;1.01;28.5;1.01
3037;pokemon-surging-sparks/alolan-diglett-122;Alolan Diglett;[English] Surging Sparks;Normal;1;0.72;27.3;0.72
2648;pokemon-surging-sparks/altaria-134;Altaria;[English] Surging Sparks;Normal;1;0.99;28.5;0.99
3283;pokemon-surging-sparks/archaludon-ex-130;Archaludon ex;[English] Surging Sparks;Normal;1;1.59;15.62;1.59
2328;pokemon-surging-sparks/azelf-80;Azelf;[English] Surging Sparks;Normal;1;1.08;28.85;1.08
3355;pokemon-surging-sparks/bruxish-49;Bruxish;[English] Surging Sparks;Normal;1;0.91;28.13;0.91
1846;pokemon-surging-sparks/centiskorch-28;Centiskorch;[English] Surging Sparks;Normal;1;0.94;28.24;0.94
2236;pokemon-surging-sparks/charcadet-33;Charcadet;[English] Surging Sparks;Normal;1;1.23;29.47;1.23
